,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender
104,104,104,202,260,2019-04-06 09:33:25.000,1.114461093458522e+18,1.114461093458522e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",El vagon huele a lentejas,Suicide,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['lentejas'],333.0,54.8,1.7,23.0,0.0,11.2,
105,105,105,204,262,2019-04-06 09:35:38.000,1.1144616550758892e+18,1.1144616550758892e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@JmcJusto @gabrielrufian Que es compañero, ostras!",Maria,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['ostras', 'ostra']",128.0,5.52,4.42,16.285,107.0,0.0,female
106,106,106,205,263,2019-04-06 09:36:47.000,1.1144619445122417e+18,1.1144619445122417e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}","@pacoyludi86 Yo tampoco, haciendo pasta y arroz cocido soy el number one 😂😂😂",Hay,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,"['arroz', 'pasta', 'cocido']",841.0,227.13,15.23,31.51,77.0,6.380000000000001,male
107,107,107,207,266,2019-04-06 09:38:29.000,1.1144623725702554e+18,1.1144623725702554e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@laudeturiesus @birutasf1 Así me pasaba, que me metía unas palmeras de chocolate más grandes que mi cabeza y gastaba una talla 36.",Lady,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,female
108,108,108,208,267,2019-04-06 09:38:43.000,1.1144624271675023e+18,1.1144624271675023e+18,es,"{'id': '0b44d497e6f73221', 'url': 'https://api.twitter.com/1.1/geo/id/0b44d497e6f73221.json', 'place_type': 'city', 'name': 'Tarancón', 'full_name': 'Tarancón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.098482, 39.951433], [-3.098482, 40.056847], [-2.920937, 40.056847], [-2.920937, 39.951433]]]}, 'attributes': {}}","#Repost treboltree La carne en su punto, la lechuga fresca 🍃, el pepinillo ácido, el tomate sabroso 🍅, el huevo fri… https://t.co/nOxKI5axsE",Anuncio,España,Tarancón,"(-3.098482, 39.951433)",Castilla la Mancha,yes,"['huevo', 'carne', 'lechuga']",246.75,1.7,19.700000000000006,35.72,451.7,1.5,
109,109,109,211,271,2019-04-06 09:42:32.000,1.1144633885606912e+18,1.1144633885606912e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Ay ay ay que llegan las torrijas 🥳🤦‍♀️ levaduramadre #lagastronoma #instagood #instafood #yummy #foodie #foodporn… https://t.co/ax9O1O3cQv,LA,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,female
110,110,110,214,274,2019-04-06 09:46:57.000,1.114464499757613e+18,1.114464499757613e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","@locallamame Loqui, feliz finde, con silencio si quieres pero con cerveza 😉😘😘",Carmen,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,female
111,111,111,215,275,2019-04-06 09:50:16.000,1.1144653366513295e+18,1.1144653366513295e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Se hace un chiste (bastante inofensivo a mi parecer) sobre Ortega Lara, un pavo que ESTÁ VIVO, y censura por mil si… https://t.co/wwrc3LikE6",Lara,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,female
112,112,112,216,276,2019-04-06 09:50:43.000,1.1144654496584664e+18,1.1144654496584664e+18,es,"{'id': '9c61116b741a2d09', 'url': 'https://api.twitter.com/1.1/geo/id/9c61116b741a2d09.json', 'place_type': 'city', 'name': 'Lucena', 'full_name': 'Lucena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.683622, 37.245731], [-4.683622, 37.463748], [-4.416889, 37.463748], [-4.416889, 37.245731]]]}, 'attributes': {}}",Como sobreviven los veganos sin ir a tomarse una cerveza con un montadito o un flamenquin?,Dante,España,Lucena,"(-4.683622, 37.245731)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,male
113,113,113,219,279,2019-04-06 09:52:47.000,1.1144659709223812e+18,1.1144659709223812e+18,es,"{'id': 'a87ad701b9cd8f8a', 'url': 'https://api.twitter.com/1.1/geo/id/a87ad701b9cd8f8a.json', 'place_type': 'city', 'name': 'León', 'full_name': 'León, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.631302, 42.547162], [-5.631302, 42.640132], [-5.533773, 42.640132], [-5.533773, 42.547162]]]}, 'attributes': {}}","@DiazarguellesP @Xtardust Una cosas son prioridades, pero hay gente que se gasta la pasta en otras que ni siquiera… https://t.co/3620NV8SEt",EXTRAS,España,León,"(-5.631302, 42.547162)",Castilla y León,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,
114,114,114,220,281,2019-04-06 09:54:57.000,1.1144665152592036e+18,1.1144665152592036e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@oncereyes Cuando tomábamos una hamburguesa allí, decíamos: “Lo que no mata, engorda”...",Manuel,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,male
115,115,115,221,283,2019-04-06 09:55:50.000,1.114466738823934e+18,1.114466738823934e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@FroilLannister Han inventado el chocolate,! eso lo sabemos todos que tenemos animales, no estoy tan segura sobre algunas personas.",Chelo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,male
116,116,116,223,288,2019-04-06 09:59:55.000,1.1144677637147772e+18,1.1144677637147772e+18,es,"{'id': '33d7dae779faa0a2', 'url': 'https://api.twitter.com/1.1/geo/id/33d7dae779faa0a2.json', 'place_type': 'city', 'name': 'Sigüenza', 'full_name': 'Sigüenza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.823168, 40.988706], [-2.823168, 41.213479], [-2.46914, 41.213479], [-2.46914, 40.988706]]]}, 'attributes': {}}",Un buen día un buen vino una buena carne u como no un buen postre en Restaurante Baja https://t.co/h69gVtjHU4,restaurante,España,Sigüenza,"(-2.823168, 40.988706)",Castilla la Mancha,yes,"['vino', 'carne']",151.75,0.3,8.0,22.33,66.7,0.0,male
117,117,117,225,290,2019-04-06 10:02:45.000,1.114468477098758e+18,1.114468477098758e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",Son las 12 y empiezo el día sin sueño y desayunando fresas con nata así que hoy nada puede salir mal. En un poquito… https://t.co/Rl5RrUdfHj,XeiLa,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,"['fresa', 'nata']",238.0,17.4,20.48,3.21,70.0,2.2,female
118,118,118,226,291,2019-04-06 10:03:06.000,1.1144685659718084e+18,1.1144685659718084e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Pues SÍ, es mi #CUMPLEAÑOS y SÍ esta tarta de queso la he hecho yo, y SÍ me la voy a comer entera! 🍓⚡️👌🏻
.
.
.
.… https://t.co/hrxtiRh9ge",Molina,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,"['queso', 'tarta']",851.0,49.71,54.2,40.97000000000001,175.7,1.2,female
119,119,119,227,292,2019-04-06 10:04:39.000,1.1144689570654454e+18,1.1144689570654454e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}","Y este pavo diciendo que un familiar suyo sufrió de Colón y padeció hasta el último momento, que ojalá tener su fue… https://t.co/ROhafYqfy2",Elmo,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,male
120,120,120,228,293,2019-04-06 10:05:01.000,1.1144690483587892e+18,1.1144690483587892e+18,es,"{'id': '1115004c3fafaf8a', 'url': 'https://api.twitter.com/1.1/geo/id/1115004c3fafaf8a.json', 'place_type': 'city', 'name': 'Santiago de Compostela', 'full_name': 'Santiago de Compostela, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.632309, 42.82373], [-8.632309, 42.990113], [-8.389983, 42.990113], [-8.389983, 42.82373]]]}, 'attributes': {}}","Cume do Avia Colleita N° 5 Blanco.
Si no lo habéis probado todavía, un vino muy aconsejable!
Variedades típicas del… https://t.co/SiqQXpUo7V",ElaprendizdSommelier,España,Santiago de Compostela,"(-8.632309, 42.82373)",Galicia,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,
121,121,121,229,294,2019-04-06 10:05:56.000,1.1144692778165044e+18,1.1144692778165044e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@donmanuelchave1 Pues a poner el pene en leche para refrescar Manolo, que no mueran las buenas costumbres!",L,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,female
122,122,122,230,295,2019-04-06 10:07:17.000,1.1144696183604306e+18,1.1144696183604306e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","La censura nunca se fue, pero vivimos en un régimen democrático porque la transición patatas.",Angel,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,male
123,123,123,232,298,2019-04-06 10:09:35.000,1.1144701963732623e+18,1.1144701963732623e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Grandísimo sitio donde los haya. Y, ahora que ya llega la cosa, gazpacho en vaso de tubo a euro ❤",EnOcasionesVeoBares,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['gazpacho'],34.0,1.6,2.8,0.6,0.0,0.2,
124,124,124,233,299,2019-04-06 10:12:30.000,1.1144709322555268e+18,1.1144709322555268e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@RobyZM91 Pero si es la hora de la cerveza 🤦🏻‍♂️,Rovira,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,
125,125,125,238,304,2019-04-06 10:18:13.000,1.1144723715309937e+18,1.1144723715309937e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",He visto mucha pasta de gente con mucha necesidad,JOEY,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,male
126,126,126,239,305,2019-04-06 10:20:16.000,1.114472887497392e+18,1.114472887497392e+18,es,"{'id': '3f7a6158324f3e9f', 'url': 'https://api.twitter.com/1.1/geo/id/3f7a6158324f3e9f.json', 'place_type': 'city', 'name': 'El Puerto de Santa María', 'full_name': 'El Puerto de Santa María, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.323065, 36.525759], [-6.323065, 36.718707], [-6.140668, 36.718707], [-6.140668, 36.525759]]]}, 'attributes': {}}","¿Sábado hamburguesil? #angus 100%, hechas en casa, con bacon, cheddar, huevo, patatas fritas caseras... Para morirs… https://t.co/6oasbn5qv2",PantalánG,España,El Puerto de Santa María,"(-6.323065, 36.525759)",Andalucía,yes,"['huevo', 'bacon', 'patatas', 'cheddar']",1385.0,49.9,101.69,68.4,575.0,4.0,
127,127,127,240,306,2019-04-06 10:20:20.000,1.1144729033603604e+18,1.1144729033603604e+18,es,"{'id': 'd9ebaeaac39060be', 'url': 'https://api.twitter.com/1.1/geo/id/d9ebaeaac39060be.json', 'place_type': 'city', 'name': 'Ourense', 'full_name': 'Ourense, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.003734, 42.288179], [-8.003734, 42.398321], [-7.805959, 42.398321], [-7.805959, 42.288179]]]}, 'attributes': {}}","Con el día #lluvioso 🌧🌧🌧y feo que hay, hoy solo apetece un #colacao calentito con #galletas 😋😋😋viendo llover al lad… https://t.co/svljG0HGTQ",Sandra,España,Ourense,"(-8.003734, 42.288179)",Galicia,yes,"['galletas', 'colacao']",859.0,220.31,24.17,13.56,50.17,11.01,female
128,128,128,243,309,2019-04-06 10:23:17.000,1.1144736468006912e+18,1.1144736468006912e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@ArturoGCampos Dentro de unos años pareceremos abuelos cebolletas diciendo ""¿te acuerdas de cuando las patatas frit… https://t.co/vIOMd0Q7Ax",Oscar,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,male
129,129,129,244,310,2019-04-06 10:23:28.000,1.1144736914993766e+18,1.1144736914993766e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Y también nos está contando las primeras técnicas de ocultación de información como escribir con vinagre en cáscara… https://t.co/yXzrGHVFiW,Óscar,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['té', 'vinagre']",40.0,3.0500000000000003,2.3654,2.1,7.0,0.0,
130,130,130,245,314,2019-04-06 10:24:04.000,1.1144738416177766e+18,1.1144738416177766e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","1️⃣ Magnífica “Sopa china agripicante de rabo de toro”. Intenso sabor. Me ha flipado. Lo mejor de la comida.
.
.… https://t.co/85NlpeXnc1",ALBERTO,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['Sopa', 'rabo de toro']",521.0,58.24,32.34,29.590000000000003,144.0,2.2,male
131,131,131,248,318,2019-04-06 10:26:08.000,1.1144743604781138e+18,1.1144743604781138e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","Follar está bien, pero comer un alimento elaborado de una pasta rellena de diferentes verduras picadas al estilo ju… https://t.co/KUCbgbCGqG",Aitanx,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,
132,132,132,249,319,2019-04-06 10:26:54.000,1.1144745535630705e+18,1.1144745535630705e+18,es,"{'id': '04cc65bb544b6409', 'url': 'https://api.twitter.com/1.1/geo/id/04cc65bb544b6409.json', 'place_type': 'city', 'name': 'Águilas', 'full_name': 'Águilas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.705327, 37.373814], [-1.705327, 37.567017], [-1.468461, 37.567017], [-1.468461, 37.373814]]]}, 'attributes': {}}",@MartaMarin23 Si eso es una sardina aplasta,María,España,Águilas,"(-1.705327, 37.373814)",Murcia,yes,['sardina'],140.0,0.0,7.5,18.1,100.0,0.0,female
