,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender,Categorías
146,146,146,146,146,261,318,2019-04-05 14:03:19.000,1.1141666306096088e+18,1.1141666306096088e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",Calentito para un dia lluvioso! #tajine #pollo #laolafresca #benimaclet #tiempo en La Ola Fresca https://t.co/s4eBnA6zCA,Helen,Spain,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,female,['Productos avicolas']
147,147,147,147,147,263,321,2019-04-05 14:06:14.000,1.1141673632792372e+18,1.1141673632792372e+18,es,"{'id': 'a49e256fe2cdf2c6', 'url': 'https://api.twitter.com/1.1/geo/id/a49e256fe2cdf2c6.json', 'place_type': 'city', 'name': 'Mairena del Aljarafe', 'full_name': 'Mairena del Aljarafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.132786, 37.316641], [-6.132786, 37.359395], [-6.032793, 37.359395], [-6.032793, 37.316641]]]}, 'attributes': {}}",@OrtegaVixthor Por no darle galletas,Rafael,España,Mairena del Aljarafe,"(-6.132786, 37.316641)",Andalucía,yes,['galletas'],483.0,64.31,21.77,6.76,50.17,3.21,male,['Dulces']
148,148,148,148,148,264,322,2019-04-05 14:06:32.000,1.1141674413142548e+18,1.1141674413142548e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@shakecalumoff13 tarta de queso, porque tengo un recuerdo dulce de ti 💛 https://t.co/tQFeJKaoqB",Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['queso', 'tarta']",851.0,49.71,54.2,40.970000000000006,175.7,1.2,,"['Productos lacteos', 'Dulces']"
149,149,149,149,149,265,323,2019-04-05 14:06:41.000,1.1141674756739972e+18,1.1141674756739972e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","@yosoynaranjito_ Naranjito, estos ""Maduros-as"", nacidos y criados en España, son la leche. Quieren comer sin trabaj… https://t.co/LzCsAOyMDr",manuel,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male,['Productos lacteos']
150,150,150,150,150,266,324,2019-04-05 14:07:29.000,1.1141676797519832e+18,1.1141676797519832e+18,es,"{'id': '80e7db36670c9975', 'url': 'https://api.twitter.com/1.1/geo/id/80e7db36670c9975.json', 'place_type': 'city', 'name': 'Ávila', 'full_name': 'Ávila, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.816598, 40.560569], [-4.816598, 40.752618], [-4.453278, 40.752618], [-4.453278, 40.560569]]]}, 'attributes': {}}","@CarneAvilaIGP Que suerte los visitantes a la feria de #Zafra gastronómica , esas albóndigas de carne de ternera de… https://t.co/EVPIIKNMTe",Ávila,España,Ávila,"(-4.816598, 40.560569)",Castilla y León,yes,"['carne', 'ternera']",302.75,0.0,19.43,51.6,173.7,0.0,,"['Carnes', 'Carnes']"
151,151,151,151,151,267,325,2019-04-05 14:08:08.000,1.1141678428265924e+18,1.1141678428265924e+18,es,"{'id': '80e7db36670c9975', 'url': 'https://api.twitter.com/1.1/geo/id/80e7db36670c9975.json', 'place_type': 'city', 'name': 'Ávila', 'full_name': 'Ávila, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.816598, 40.560569], [-4.816598, 40.752618], [-4.453278, 40.752618], [-4.453278, 40.560569]]]}, 'attributes': {}}","@CarneAvilaIGP Que suerte los visitantes a la feria de #Zafra gastronómica , esas albóndigas de carne de ternera de… https://t.co/6eznzW64Vh",Ávila,España,Ávila,"(-4.816598, 40.560569)",Castilla y León,yes,"['carne', 'ternera']",302.75,0.0,19.43,51.6,173.7,0.0,,"['Carnes', 'Carnes']"
152,152,152,152,152,268,326,2019-04-05 14:08:58.000,1.114168053636436e+18,1.114168053636436e+18,es,"{'id': 'b7b89aee240b2797', 'url': 'https://api.twitter.com/1.1/geo/id/b7b89aee240b2797.json', 'place_type': 'city', 'name': 'San Bartolomé de Tirajana', 'full_name': 'San Bartolomé de Tirajana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.674226, 27.734563], [-15.674226, 27.965216], [-15.42668, 27.965216], [-15.42668, 27.734563]]]}, 'attributes': {}}",Antojo maximo de champiñones empanados @brztg  porfavorrrrr,Taaaaati,España,San Bartolomé de Tirajana,"(-15.674226, 27.734563)",Islas Canarias,yes,"['champiñones', 'piñones', 'empanado']",1039.0,64.3,75.13,22.490000000000002,7.0,4.4,,"['Vegetales', 'Frutos secos', 'Hierbas y especias']"
153,153,153,153,153,269,327,2019-04-05 14:10:14.000,1.1141683702561423e+18,1.1141683702561423e+18,es,"{'id': 'b24d4b6de84c23d6', 'url': 'https://api.twitter.com/1.1/geo/id/b24d4b6de84c23d6.json', 'place_type': 'city', 'name': 'Medina-Sidonia', 'full_name': 'Medina-Sidonia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.072546, 36.214491], [-6.072546, 36.535931], [-5.616329, 36.535931], [-5.616329, 36.214491]]]}, 'attributes': {}}",@Manulalia Está más perdida que el barco del arroz. Ha salido de Guatemala y se ha metido en Guatepeor. La explosió… https://t.co/pcnrbLwmza,Julia,España,Medina-Sidonia,"(-6.072546, 36.214491)",Andalucía,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,female,['Cereales y derivados']
154,154,154,154,154,270,329,2019-04-05 14:10:23.000,1.1141684105549496e+18,1.1141684105549496e+18,es,"{'id': 'd9ebaeaac39060be', 'url': 'https://api.twitter.com/1.1/geo/id/d9ebaeaac39060be.json', 'place_type': 'city', 'name': 'Ourense', 'full_name': 'Ourense, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.003734, 42.288179], [-8.003734, 42.398321], [-7.805959, 42.398321], [-7.805959, 42.288179]]]}, 'attributes': {}}",La cerveza Checa.,Slomotita,España,Ourense,"(-8.003734, 42.288179)",Galicia,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,,['Bebidas Alcoholicas']
155,155,155,155,155,272,331,2019-04-05 14:15:36.000,1.1141697205954684e+18,1.1141697205954684e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@vickyblanco_ porque te quiero dar otra oportunity aunque la primera vez estaban muy gueno. Pasta con queso 😋 https://t.co/lENUXZQ27A,Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['queso', 'Pasta']",702.0,47.949999999999996,36.26,45.120000000000005,104.4,4.58,,"['Productos lacteos', 'Cereales y derivados']"
156,156,156,156,156,273,332,2019-04-05 14:16:34.000,1.114169964364206e+18,1.114169964364206e+18,es,"{'id': 'afb40d275f160fe8', 'url': 'https://api.twitter.com/1.1/geo/id/afb40d275f160fe8.json', 'place_type': 'city', 'name': 'Mairena del Alcor', 'full_name': 'Mairena del Alcor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.810238, 37.295862], [-5.810238, 37.396011], [-5.673671, 37.396011], [-5.673671, 37.295862]]]}, 'attributes': {}}",Que os han pillado con el carrito del helado sin vergüenzas @ghoficial,Menganito,España,Mairena del Alcor,"(-5.810238, 37.295862)",Andalucía,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,,['Productos lacteos']
157,157,157,157,157,277,336,2019-04-05 14:18:17.000,1.114170396625068e+18,1.114170396625068e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@yesiamsofu sopa de fideos calentita porque con tus tuits, aunque te quejes y a veces sean violentos, me alegra lee… https://t.co/nKrGrggxXL",Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,,['Sopas']
158,158,158,158,158,278,337,2019-04-05 14:19:56.000,1.1141708138114376e+18,1.1141708138114376e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@GmezGlm tortilla porque siempre es buen momento para comerla igual que para hablar contigo o verte https://t.co/I6U2CJYdWn,Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,,['Productos avícolas']
159,159,159,159,159,279,339,2019-04-05 14:20:23.000,1.114170926353068e+18,1.114170926353068e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Me alimentaría a base de potaje, hummus, hamburguesas y harina de garbanzos tranquilamente porque están buenísimos",Neon,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['hamburguesa', 'menta', 'harina']",887.0,124.3,25.93,36.56,59.0,14.399999999999999,male,"['Comida rapida', 'Hierbas y especias', 'Cereales y derivados']"
160,160,160,160,160,281,341,2019-04-05 14:20:46.000,1.1141710200118026e+18,1.1141710200118026e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@La_Kristo Y cuando empiezan con deberes ya es la leche... Un bombazo para el equilibrio familiar y la relación ent… https://t.co/Kkd4RgYyQW,Alvaro,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,male,['Productos lacteos']
161,161,161,161,161,282,342,2019-04-05 14:20:53.000,1.114171051544666e+18,1.114171051544666e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","Yo: Estoy triste.
Mamá: ¿Has desayunado?
Yo: Sí.
Mamá: Entonces comete un buen plato de lentejas, cariño.",na,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['lentejas'],333.0,54.8,1.7,23.0,0.0,11.2,female,['Legumbres']
162,162,162,162,162,283,343,2019-04-05 14:21:44.000,1.1141712665320858e+18,1.1141712665320858e+18,es,"{'id': 'd250d8ed0e20d4c2', 'url': 'https://api.twitter.com/1.1/geo/id/d250d8ed0e20d4c2.json', 'place_type': 'city', 'name': 'Ciudad Real', 'full_name': 'Ciudad Real, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.091163, 38.840838], [-4.091163, 39.08114], [-3.86555, 39.08114], [-3.86555, 38.840838]]]}, 'attributes': {}}",Mi madre haciéndome torrijas pa animarme de verdad mama si es que lloro te amo con toda mi alma  no lo dudes nunca,Es,España,Ciudad Real,"(-4.091163, 38.840838)",Castilla la Mancha,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,male,"['Cereales y derivados', 'Cereales y derivados']"
163,163,163,163,163,284,344,2019-04-05 14:22:21.000,1.1141714216290058e+18,1.1141714216290058e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","Yo: Estoy triste.
Mamá: ¿Has desayunado?
Yo: Sí.
Mamá: Entonces cómete un buen plato de lentejas, cariño.",na,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['lentejas'],333.0,54.8,1.7,23.0,0.0,11.2,female,['Legumbres']
164,164,164,164,164,285,347,2019-04-05 14:23:48.000,1.11417178325769e+18,1.11417178325769e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@lmgracia Madre los espárragos flotando en aceite!!,un,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['espárragos', 'aceite']",466.0,3.4,100.3,1.9,0.0,1.0,male,"['Vegetales', 'Grasas y aceites']"
165,165,165,165,165,286,348,2019-04-05 14:24:47.000,1.1141720343958446e+18,1.1141720343958446e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",La última pizza que me quedaba y la he quemao,noelia,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,female,['Comida rapida']
166,166,166,166,166,287,349,2019-04-05 14:25:01.000,1.1141720893747732e+18,1.1141720893747732e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",@avastreon @elliisnotonfire @saraib28 La tía le está enchufando con la nata en la boca al perro vamos a ver,Bruwujito,España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes,['nata'],202.0,3.4,19.98,2.51,70.0,0.0,,['Productos lacteos']
167,167,167,167,167,289,352,2019-04-05 14:26:03.000,1.114172350696706e+18,1.114172350696706e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Cosas que pasan este fin de semana en elrelojdeharryandsally 
#setas #huevos #rico #cocina #fuego #viernes en El Re… https://t.co/8oQfOrOFkV",Juan,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['huevo', 'setas']",176.0,8.3,11.4,14.3,385.0,0.0,male,"['Productos lacteos', 'Vegetales']"
168,168,168,168,168,290,353,2019-04-05 14:26:07.000,1.114172369084592e+18,1.114172369084592e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@mariauncopazo macarrones con tomatico porque mi vida mejor una mica cuando estoy contigo, como cuando se comen mac… https://t.co/svfd46bAZo",Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['macarrones'],203.0,21.46,9.4,7.94,17.0,1.1,,['Cereales y derivados']
169,169,169,169,169,291,355,2019-04-05 14:26:13.000,1.1141723932017788e+18,1.1141723932017788e+18,es,"{'id': '342f9faf7392d4ce', 'url': 'https://api.twitter.com/1.1/geo/id/342f9faf7392d4ce.json', 'place_type': 'city', 'name': 'Logroño', 'full_name': 'Logroño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.542232, 42.429049], [-2.542232, 42.519984], [-2.341476, 42.519984], [-2.341476, 42.429049]]]}, 'attributes': {}}","@TheSpecialManu Of course, rascada de huevo derecho e izquierdo al mismo tiempo, dicen que eso es facha no? 😂😂😂",A,España,Logroño,"(-2.542232, 42.429049)",La Rioja,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,male,['Productos lacteos']
170,170,170,170,170,295,361,2019-04-05 14:30:06.000,1.1141733692414812e+18,1.1141733692414812e+18,es,"{'id': 'e21438ea7ae76b65', 'url': 'https://api.twitter.com/1.1/geo/id/e21438ea7ae76b65.json', 'place_type': 'city', 'name': 'Teguise', 'full_name': 'Teguise, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-13.651907, 28.964165], [-13.651907, 29.414966], [-13.451484, 29.414966], [-13.451484, 28.964165]]]}, 'attributes': {}}","@david_deivis @AninaLAcebal Y tanto que sale del alma..... yo, cuando tomo dos copas de vino, me cuesta horrores expresarme en castellano...",Manuel,España,Teguise,"(-13.651907, 28.964165)",Islas Canarias,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male,['Bebidas Alcoholicas']
171,171,171,171,171,296,363,2019-04-05 14:30:48.000,1.1141735479105004e+18,1.1141735479105004e+18,es,"{'id': 'd9f87c00ed1f0c69', 'url': 'https://api.twitter.com/1.1/geo/id/d9f87c00ed1f0c69.json', 'place_type': 'city', 'name': 'San Javier', 'full_name': 'San Javier, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.912358, 37.668178], [-0.912358, 37.881413], [-0.704384, 37.881413], [-0.704384, 37.668178]]]}, 'attributes': {}}",@anonimojerezano @COOPERMENDI @LoreMichM @milfie420 Es un cerdo picha floja que va sin calzoncillos ya preparados pasa hacerlo...,pepi,Spain,San Javier,"(-0.912358, 37.668178)",Murcia,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,female,['Carnes']
172,172,172,172,172,297,365,2019-04-05 14:33:22.000,1.114174192730112e+18,1.114174192730112e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Aitanagg27 croissants pero rellenos de chocolate también porque no se me olvida que cuando acabe esta carrera tan… https://t.co/Uk3rIUfQQW,Claraam,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,,['Dulces']
